age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,attrition,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,genre_F,genre_M,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale
36,10252,2,17,7,7,3,1,1,3,3,4,1,21,0,1,2,1,3,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33,2781,0,15,14,10,1,3,4,2,3,3,0,13,0,1,5,9,3,1,4,10,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,6852,7,7,5,1,2,2,2,2,4,3,0,12,0,1,2,10,3,1,1,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25,4950,0,5,4,3,3,3,4,2,3,3,0,14,0,0,4,10,4,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30,3579,0,12,11,9,4,3,2,1,3,4,1,21,0,1,2,1,3,1,5,7,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,13191,3,20,1,0,1,3,1,3,3,3,1,17,0,0,6,26,5,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,10377,4,16,13,2,3,2,4,2,2,3,1,11,0,1,6,8,2,0,4,12,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27,2235,1,9,9,7,1,3,1,4,2,3,1,14,0,2,3,14,3,1,6,8,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,10502,7,33,5,4,4,3,3,1,1,3,0,17,0,1,2,1,4,2,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
44,2011,1,10,10,5,1,4,4,4,3,3,0,13,0,1,5,2,1,1,7,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,1859,1,1,1,1,1,2,2,2,4,4,1,25,1,0,2,10,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,3760,1,3,3,2,1,3,4,1,3,3,0,15,0,3,5,1,3,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,17779,3,36,10,9,4,3,4,1,3,3,0,14,0,0,2,3,3,1,0,9,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31,6833,1,6,6,5,3,3,1,4,2,3,1,12,0,0,2,11,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,6812,1,10,10,9,3,2,1,2,3,3,0,19,0,0,2,24,3,1,1,8,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
59,5171,5,13,6,1,3,2,4,4,3,3,0,17,0,0,2,3,3,1,0,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43,19740,3,25,8,7,3,1,4,2,3,3,0,14,0,1,2,3,3,1,0,7,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
49,18711,2,23,1,0,1,2,3,3,4,3,0,13,0,1,2,4,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36,3692,1,12,11,10,3,3,2,3,2,3,0,12,0,0,2,3,3,2,0,7,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,2559,5,7,1,0,4,4,2,3,2,3,0,11,0,0,4,2,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27,2517,1,5,5,3,1,3,3,2,3,3,0,11,0,3,2,4,2,1,0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,6623,1,6,6,0,3,3,4,2,3,3,1,11,0,2,2,7,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48,18265,6,25,1,0,4,2,4,3,4,3,0,12,0,0,3,1,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29,16124,3,9,7,7,4,2,4,2,2,3,0,14,0,2,2,1,3,1,1,7,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34,2585,0,2,1,0,3,4,3,4,2,3,0,17,0,0,5,20,3,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,18213,7,26,22,9,2,3,2,3,3,3,0,11,0,1,5,5,3,1,3,10,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33,8380,0,10,9,8,4,4,3,4,3,3,1,14,0,2,3,10,5,1,0,8,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19,2994,1,1,1,0,2,4,4,4,3,3,1,12,0,0,2,25,3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,1223,1,1,1,0,4,3,3,4,3,4,0,22,0,1,2,1,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,1118,1,1,1,0,3,1,4,4,3,3,1,14,1,0,4,24,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26,2875,1,8,8,5,3,3,4,2,2,4,1,20,0,0,2,4,2,1,2,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,18824,2,26,24,10,1,1,2,1,3,3,1,16,1,0,2,2,3,1,1,11,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
55,13577,1,34,33,9,4,2,2,4,3,3,1,15,0,1,3,8,1,0,15,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,2625,1,2,2,2,1,2,3,3,1,4,0,20,1,0,2,10,2,2,2,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,18789,2,26,11,4,4,2,2,3,3,3,0,14,0,1,2,4,2,1,0,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34,4538,0,4,3,2,3,3,1,4,3,3,1,12,0,0,3,2,3,1,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,19847,4,31,29,10,4,3,2,1,2,4,1,24,0,1,5,9,3,2,11,10,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
59,10512,6,25,9,7,4,3,4,4,2,3,0,12,0,0,6,18,4,1,5,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,4444,4,15,11,8,3,3,2,3,4,3,0,13,0,2,2,19,3,2,5,10,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,2154,0,5,4,2,4,3,3,3,2,3,1,11,0,0,2,1,4,2,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,19190,1,26,25,9,3,4,1,4,2,3,0,14,0,2,4,4,2,1,14,13,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34,4490,4,14,10,9,3,2,2,4,4,3,0,11,0,2,5,11,3,2,1,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
35,3506,0,4,3,2,3,3,3,4,3,3,1,14,0,0,3,6,1,1,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,2372,6,18,1,0,2,4,2,4,3,3,1,16,0,0,2,7,4,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,10231,3,23,21,7,4,2,4,4,4,3,0,14,0,0,3,4,4,1,15,17,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,5410,9,18,16,14,3,3,2,4,3,3,1,11,0,0,2,2,4,1,5,12,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
44,7978,1,10,10,7,1,3,4,4,3,3,0,11,1,1,2,15,3,1,0,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,3867,1,2,2,2,4,2,4,2,3,3,1,12,0,1,2,2,3,2,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,2838,0,8,7,0,2,2,3,2,2,3,0,14,0,0,6,6,2,2,7,7,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,4695,7,10,8,4,3,3,3,3,3,3,1,18,0,0,3,9,2,0,1,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,3339,3,10,7,7,2,3,3,1,3,3,1,13,1,2,2,7,3,1,7,7,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28,2080,2,5,3,2,4,3,1,2,2,3,0,11,0,0,2,1,3,1,1,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,2096,1,2,2,2,4,3,2,4,2,3,0,18,0,0,3,1,3,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,6209,1,10,10,7,3,4,4,3,4,3,0,15,0,2,4,8,3,1,0,8,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,18061,3,22,0,0,2,3,2,3,3,4,0,22,0,0,4,25,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39,17123,6,21,19,9,3,2,2,4,3,3,1,13,0,2,4,13,4,1,15,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
58,2372,1,2,2,2,1,3,3,4,3,3,0,12,0,2,3,23,4,1,2,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,4883,1,10,10,4,4,3,3,1,3,3,0,18,1,1,3,7,2,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,3904,0,6,5,2,3,3,1,1,3,3,0,13,1,0,2,23,3,1,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,4627,0,10,9,2,1,2,4,1,3,3,0,12,0,1,6,6,3,1,6,7,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36,7094,3,10,7,7,4,3,3,1,3,3,0,12,0,0,0,10,4,1,1,7,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
46,3423,6,10,7,6,4,3,1,3,4,3,0,12,0,0,3,1,2,1,5,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
28,6674,0,10,9,8,3,1,4,1,3,3,0,11,0,3,6,1,3,0,7,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,16880,4,25,3,2,4,3,1,2,3,3,1,11,0,0,2,28,3,1,1,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40,9094,2,9,5,4,4,2,2,3,3,3,1,12,1,0,2,25,4,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,8446,9,10,8,7,2,3,2,3,2,3,1,19,1,0,2,5,3,1,7,7,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30,11916,1,9,9,1,2,3,1,4,3,4,1,23,0,2,2,17,4,1,0,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39,4534,0,9,8,7,1,3,3,1,3,3,0,11,0,0,6,18,2,1,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,9852,1,10,10,8,4,3,3,1,2,3,1,19,0,1,5,2,4,0,9,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
41,6151,1,19,19,2,3,1,2,1,3,3,0,13,0,0,4,10,2,0,11,9,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2302,1,3,3,2,4,3,2,1,4,3,1,11,1,0,2,1,3,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
44,2362,4,10,3,2,1,3,1,3,4,3,0,12,1,0,4,3,3,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,17861,0,21,20,8,3,3,3,4,2,3,1,13,0,0,3,2,1,0,2,10,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
55,19187,4,23,19,9,4,1,3,4,3,3,0,14,0,1,5,2,2,1,9,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
56,19717,6,36,7,3,4,3,2,1,3,3,0,14,0,0,4,8,4,1,7,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40,3544,9,6,4,2,3,3,3,2,3,3,0,16,0,1,0,16,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,8500,0,10,9,7,4,3,4,4,2,3,0,11,0,1,0,9,3,1,1,6,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40,4661,1,9,9,8,3,3,4,3,3,3,0,13,0,0,4,2,3,1,8,8,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,4103,0,10,9,3,3,3,1,4,3,3,0,17,0,1,2,1,3,2,1,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35,4249,1,9,9,6,3,3,3,2,3,3,1,11,0,0,3,4,4,2,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,14026,1,33,33,9,3,3,2,2,3,3,1,11,0,1,2,5,3,1,0,10,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
38,6893,3,11,7,7,2,3,1,4,3,3,0,15,0,1,3,2,2,1,1,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34,6125,1,10,10,8,3,3,1,4,4,3,0,12,0,0,6,15,2,1,9,6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25,3669,3,7,3,2,4,3,4,3,2,3,0,11,0,3,6,19,1,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58,10008,7,31,10,9,3,2,1,4,2,3,1,14,1,0,0,7,4,1,5,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,2387,3,7,4,2,2,3,2,3,3,4,0,22,0,1,3,1,4,1,0,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,4639,2,17,15,7,1,4,1,4,2,3,0,16,0,1,2,7,3,2,6,13,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48,7898,1,11,10,9,4,3,4,3,3,3,0,11,0,0,2,4,3,1,0,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27,2534,8,5,1,0,3,4,4,2,3,3,0,14,0,1,4,11,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
51,13142,3,29,5,2,4,2,2,2,2,3,0,16,0,0,1,11,2,1,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18,1611,1,0,0,0,4,3,4,3,4,3,0,15,0,0,5,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,5363,0,10,9,7,4,2,4,2,3,3,0,12,0,1,0,1,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,5071,3,8,6,2,4,1,4,2,3,4,0,20,0,0,3,2,1,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55,13695,6,24,19,7,1,4,3,3,2,3,1,17,1,0,2,13,4,1,3,8,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
56,13402,4,33,19,16,4,3,2,1,3,3,1,12,0,1,0,23,3,1,15,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34,2029,1,5,5,4,1,2,3,3,3,4,0,20,0,3,2,26,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,6377,5,15,12,11,2,4,3,2,3,4,0,20,0,3,0,2,1,1,11,8,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,5429,4,10,8,7,2,3,3,1,3,3,0,13,0,2,1,29,3,1,7,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,2785,7,3,1,0,3,2,4,3,4,3,0,14,1,0,3,2,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35,4614,0,5,4,2,4,3,3,3,2,3,1,18,1,1,0,18,4,2,3,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38,2610,1,4,4,2,4,4,3,4,3,3,0,11,0,3,2,7,3,2,0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,6687,1,14,14,11,3,3,4,4,4,3,0,11,0,0,2,2,4,1,4,11,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28,4724,1,5,5,3,3,2,1,3,3,3,0,11,0,1,0,26,3,1,0,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,6179,1,10,10,2,4,3,3,4,2,3,1,15,1,2,3,22,4,1,6,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,6120,3,8,5,4,1,2,4,4,4,3,1,12,0,2,2,21,4,1,1,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51,10596,2,14,4,2,2,3,2,2,3,3,0,11,0,0,5,2,3,2,3,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41,5467,3,12,6,2,4,3,4,1,2,3,1,14,0,2,4,22,3,2,3,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,2996,7,8,6,4,3,3,3,4,3,3,1,15,0,0,2,4,1,1,1,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,9998,6,8,5,4,2,3,4,1,4,3,0,13,0,0,2,5,1,2,1,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32,4078,0,4,3,2,3,3,2,1,2,3,1,13,0,3,3,2,1,1,1,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39,10920,3,13,6,4,3,3,3,2,3,4,0,21,0,1,2,25,2,0,0,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25,6232,2,6,3,2,1,4,3,2,2,3,0,11,0,0,3,18,1,1,1,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,13247,2,24,5,3,4,4,3,2,2,3,1,11,0,1,3,28,2,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,4081,1,20,20,7,1,2,3,1,1,3,1,14,0,0,3,6,3,1,1,8,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,5769,1,6,6,2,4,2,4,4,3,3,1,11,0,0,3,10,3,1,4,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27,2394,1,8,8,2,4,3,3,4,3,3,1,13,1,0,2,17,4,1,7,7,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,3904,0,5,4,3,1,2,4,4,3,3,0,12,0,0,2,2,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,16799,0,21,20,7,3,3,1,3,3,3,0,14,0,1,5,10,3,1,0,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52,2950,9,12,5,4,3,3,1,3,1,3,0,13,0,0,2,8,4,1,0,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37,3629,4,8,3,2,1,3,3,1,3,3,0,18,0,0,6,11,3,1,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,9362,2,10,2,2,3,3,4,3,3,3,0,11,0,0,2,18,2,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25,3229,4,7,3,2,1,3,4,2,2,3,0,11,0,1,2,1,3,1,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26,3578,0,8,7,7,3,4,1,4,3,3,0,12,0,0,2,7,3,1,0,7,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29,7988,1,10,10,9,2,2,1,1,2,3,0,13,0,0,3,17,3,1,0,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
49,4284,3,20,4,3,1,2,1,1,3,4,0,20,1,0,2,28,2,2,1,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,7553,0,9,8,7,3,3,4,1,3,3,1,12,1,0,1,14,1,2,7,7,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
54,17328,6,29,20,7,4,3,4,4,2,3,0,19,0,0,3,1,3,1,12,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
58,19701,3,32,9,8,4,3,1,3,3,4,1,21,0,1,3,1,3,1,1,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55,14732,2,31,7,7,2,4,4,4,4,3,0,13,0,2,4,1,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36,9278,3,15,5,4,1,3,2,4,3,3,1,16,0,0,3,3,4,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,1359,1,1,1,0,2,1,3,2,3,3,0,12,1,0,3,1,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30,4779,7,8,3,2,4,3,1,2,3,3,0,14,0,2,3,7,4,1,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,16422,3,9,3,2,1,3,2,3,4,3,0,11,0,0,3,8,5,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34,2996,5,10,4,3,4,3,1,3,3,3,0,14,0,2,2,1,4,2,1,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,1261,1,1,1,0,1,2,2,3,4,3,0,12,1,0,3,8,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,2099,0,6,5,0,2,3,1,2,4,3,0,14,0,0,3,11,1,1,1,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,5810,1,10,10,4,1,2,4,3,2,3,0,16,0,0,2,4,4,1,1,8,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,5647,4,11,3,2,3,2,1,1,2,3,0,13,0,2,3,16,4,1,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
47,3420,7,17,6,5,1,3,4,3,2,3,0,12,0,1,2,1,3,1,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,4400,3,6,3,2,1,2,1,1,3,3,0,12,1,0,2,9,2,1,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
37,3500,0,7,6,5,3,4,3,1,1,3,0,14,0,0,2,5,2,0,1,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
56,2066,2,5,3,2,1,3,1,4,4,4,0,22,0,1,3,1,2,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,17169,3,26,20,17,1,3,3,2,4,3,0,19,0,2,2,2,4,1,5,6,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24,4162,1,5,5,4,4,3,3,3,3,3,1,12,0,2,3,4,1,1,0,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32,9204,4,7,4,3,4,3,4,3,2,3,0,12,0,1,3,7,5,1,0,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34,3294,5,7,5,4,4,2,2,1,2,3,0,17,0,1,2,1,3,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,2127,2,7,4,2,2,4,3,1,2,3,1,12,0,0,5,5,5,1,0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,3975,3,11,8,7,3,3,3,3,4,3,0,11,0,2,2,9,4,0,0,7,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
